ID,I_STATE,RR,AA,FFF,NNNNNNNNNN,DD,MM,YYYY,UPSZN_DATE,DATE_UPSZN,TR_DATE,RECEIPT_CREATE_FLAG,C_REQUESTFILE,C_RESPONSEFILE,I_MODE,STATE,STATEDESCRIPTION,MSGID,STATUS,STATUSDESCRIPTION,SUM_TOTAL,SUM_GRANTED,SUM_DENIED,COUNT_TOTAL,COUNT_GRANTED,COUNT_DENIED,REPORT_DATE,COPY_DATE,SERVICE, 
12276,70,12,20,000,0005,01,02,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12200000005022019,RU12200000005022019,finish,1,,c61169b0-843e-4911-81ad-3389bd8f973d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
12277,70,12,21,000,0007,01,03,2019,05.03.2019,06.03.2019,06.03.2019,1,RO12210000007032019,RU12210000007032019,finish,1,,13af34c9-5e5a-4024-88bc-fbd16d76203c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.03.2019,,recipient, 
12278,70,12,30,001,0012,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12300010012032019,RU12300010012032019,finish,1,,cba7697a-00c4-4647-a478-76e300541c66,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12279,70,12,30,002,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12300020014032019,RU12300020014032019,finish,1,,47bc9327-2ab9-479a-b6e2-7891253d3eae,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12280,41,12,36,000,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12360000010032019,RO12360000010032019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.03.2019,,recipient, 
12281,70,12,37,002,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12370020010032019,RU12370020010032019,finish,1,,c1d180d5-b960-45fd-812c-0a88541204eb,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12282,70,12,43,000,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12430000010032019,RU12430000010032019,finish,1,,389bd643-d599-4ceb-b1f7-623c264b61d7,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12283,70,13,06,000,0017,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO13060000017032019,RU13060000017032019,finish,1,,15011f4c-6182-4d03-a03c-452d651af33c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12284,70,16,01,000,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO16010000014032019,RU16010000014032019,finish,1,,73ac154a-6bb5-4f77-9f8b-199674494111,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12285,70,16,03,000,0020,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO16030000020032019,RU16030000020032019,finish,1,,b179bbad-86b6-4991-a0fa-d2df372b98f6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12286,70,16,21,000,0020,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO16210000020032019,RU16210000020032019,finish,1,,b73ef9a9-1cbd-47d2-8158-efb019ab33d5,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12287,41,18,05,000,0019,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18050000019032019,RO18050000019032019,push,-1,,,ECCFailed,IOC-004:Помилка 1 підпису(невідповідність ролі),0,0,0,,,,01.03.2019,,recipient, 
12288,70,18,08,000,0008,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18080000008032019,RU18080000008032019,finish,1,,7bcda0fd-6956-4a06-9eef-cee22ce36ebe,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12289,70,18,10,000,0015,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18100000015032019,RU18100000015032019,finish,1,,232f1f03-780b-469b-ab4a-f30fb71cde25,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12290,70,18,17,000,0020,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18170000020032019,RU18170000020032019,finish,1,,08449f5d-58b6-48a2-9b3b-79264bd6d3cc,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12291,70,18,21,000,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18210000010032019,RU18210000010032019,finish,1,,636c3f5a-37ad-4ad4-bebb-1a7b09f04681,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12292,70,21,07,000,0017,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO21070000017032019,RU21070000017032019,finish,1,,e8e7867a-6f5e-4b71-8956-50bdc905e029,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12293,41,23,04,000,0009,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO23040000009032019,RO23040000009032019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.03.2019,,recipient, 
12294,41,23,18,000,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO23180000014032019,RO23180000014032019,push,-1,,,ECCFailed,IOC-006:Помилка - відсутність фуйлу підпису,0,0,0,,,,01.03.2019,,recipient, 
9837,70,18,06,000,0007,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO18060000007022019,RU18060000007022019,finish,1,,548b8800-8e2b-496f-8610-c970cbd9c4e9,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9925,51,16,05,000,0016,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD16050000016022019,RD16050000016022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9980,51,63,06,000,0010,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD63060000010022019,RD63060000010022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10078,51,14,34,000,0014,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO14340000014022019,RO14340000014022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10134,51,23,14,001,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO23140010004022019,RO23140010004022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10199,51,48,18,000,0018,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO48180000018022019,RO48180000018022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10242,51,63,10,000,0007,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO63100000007022019,RO63100000007022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
12119,70,48,07,000,0002,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO48070000002032019,RU48070000002032019,finish,1,,f56060a3-b78c-4df4-9d80-2c060b8a593b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12120,70,59,09,000,0015,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59090000015032019,RU59090000015032019,finish,1,,937020f6-42cb-41e6-8034-686efb06ab06,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12121,70,61,13,000,0022,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO61130000022032019,RU61130000022032019,finish,1,,d46ed2de-a3d9-4eb2-b2a3-70ae14ba9f57,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
9839,51,18,21,000,0006,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO18210000006022019,RO18210000006022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9927,51,16,20,000,0015,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD16200000015022019,RD16200000015022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9982,51,63,11,000,0010,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD63110000010022019,RD63110000010022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10080,51,14,36,001,0005,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO14360010005022019,RO14360010005022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10136,51,23,20,000,0005,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO23200000005022019,RO23200000005022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10244,51,63,11,000,0011,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO63110000011022019,RO63110000011022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
12295,70,23,26,000,0019,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO23260000019032019,RU23260000019032019,finish,1,,3bbea2cf-54de-4654-9121-ebf9a41a4b65,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12296,70,23,30,000,0025,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO23300000025032019,RU23300000025032019,finish,1,,2d235475-893f-4c37-bea3-5cd6663e6c05,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12297,70,26,04,000,0021,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO26040000021032019,RU26040000021032019,finish,1,,ee670e68-ca2f-496e-8150-b1987cc655d8,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12298,70,30,08,000,0011,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO30080000011032019,RU30080000011032019,finish,1,,eb3f6d3e-0250-4e37-96d6-484cc3111065,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12299,70,32,33,000,0008,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO32330000008032019,RU32330000008032019,finish,1,,7699ef60-0d9e-4701-a1fb-0fda6f3f9a19,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12300,70,32,38,000,0005,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO32380000005032019,RU32380000005032019,finish,1,,54257249-d5ff-4588-bf62-34ca3f813f83,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12301,70,32,42,000,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO32420000010032019,RU32420000010032019,finish,1,,9c72e194-b34c-491e-8d4f-929041152ffe,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12302,70,32,48,000,0020,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO32480000020032019,RU32480000020032019,finish,1,,2bd35e6d-529a-4a82-ae3b-70db8f935e1c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12303,70,35,04,000,0012,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO35040000012032019,RU35040000012032019,finish,1,,9b9770c4-d5cf-4888-8760-1b2a2e329f3d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12304,70,35,09,000,0029,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO35090000029032019,RU35090000029032019,finish,1,,f5c8dd3d-6534-43ba-a205-bd323c0ba0e9,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12305,70,48,10,000,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO48100000014032019,RU48100000014032019,finish,1,,a8bf3448-5819-4cda-a1ba-b3d764a95834,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12306,70,51,13,000,0001,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO51130000001032019,RU51130000001032019,finish,1,,22672c3e-aee1-456b-a12f-d513170e9b78,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12307,70,51,41,000,0008,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO51410000008032019,RU51410000008032019,finish,1,,ae6f4569-692a-4d2a-a97b-a712c9cf7aa3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12308,61,59,04,000,0013,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59040000013032019,RO59040000013032019,check,-2,,43750c53-dd4b-49ca-a74f-4b7e334c61c3,EBKFailed,ESB126100: SMM-012 Фактична кількість записів в реєстрі не співпадає з кількістю з заголовку,0,0,0,0,,,01.03.2019,,recipient, 
12309,70,59,04,000,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59040000014032019,RU59040000014032019,finish,1,,15832bf3-46c7-46fe-b066-aff63d2572ce,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12310,70,59,05,000,0016,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59050000016032019,RU59050000016032019,finish,1,,96eb74df-4834-4446-808e-e790aefa60a4,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12311,70,61,10,000,0015,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO61100000015032019,RU61100000015032019,finish,1,,9f286fae-47b6-481c-bc84-52bdf924f8d4,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12312,70,61,14,001,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO61140010010032019,RU61140010010032019,finish,1,,83ec5a32-dcd3-4aa4-ad0a-8d07ee755610,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12313,70,63,34,000,0003,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO63340000003032019,RU63340000003032019,finish,1,,e1b3efae-8433-47d8-8ad9-e0cd80683dfa,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12314,70,63,39,000,0020,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO63390000020032019,RU63390000020032019,finish,1,,7daa672f-74bc-45e6-9683-43aa42620f59,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12315,70,65,11,000,0012,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO65110000012032019,RU65110000012032019,finish,1,,e6a79d2f-c832-4919-93d9-95e554770cc8,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12316,70,65,19,000,0006,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO65190000006032019,RU65190000006032019,finish,1,,f808fc7e-577c-4c20-9a2c-c781d3128e7d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12317,70,68,05,000,0022,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO68050000022032019,RU68050000022032019,finish,1,,9d260e10-55e0-498c-9399-b8f8403a2d05,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12318,41,68,13,000,0024,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO68130000024032019,RO68130000024032019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.03.2019,,recipient, 
12319,70,74,19,000,0007,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO74190000007032019,RU74190000007032019,finish,1,,0e3df517-6d23-42a0-b5a3-40f89545cfa5,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12320,70,74,24,000,0015,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO74240000015032019,RU74240000015032019,finish,1,,47b11ba5-779d-4867-a7cb-91530d44073b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12321,70,09,17,001,0004,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD09170010004032019,RT09170010004032019,finish,1,,f1b761ac-a6e2-4723-babb-891c2dfb19ab,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
9841,70,18,29,000,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO18290000004022019,RU18290000004022019,finish,1,,f4666a22-6017-44bc-bf7e-8ef9f038ee5a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9929,51,16,32,000,0020,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD16320000020022019,RD16320000020022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9984,51,63,22,000,0013,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD63220000013022019,RD63220000013022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10082,51,14,37,000,0007,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO14370000007022019,RO14370000007022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10138,51,23,28,000,0002,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO23280000002022019,RO23280000002022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10246,51,63,14,000,0011,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO63140000011022019,RO63140000011022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9247,70,51,14,000,0001,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI51140000001022019,RI51140000001022019,check,1, ,7847c73c-eece-4dab-82e0-0fd04bedc592,EBKInprogress,IOC-000:Помилки відсутні,2807,05,0,0,13,,,01.02.2019,,transferenceData, 
10297,70,07,64,001,0001,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RI07640010001022019,RI07640010001022019,check,1,,df4340d7-456c-4a38-87bc-962d3c173e65,EBKInprogress,IOC-000:Помилки відсутні,150552,91,0,0,177,,,01.02.2019,,transferenceData, 
10350,70,32,46,003,0007,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RI32460030007022019,RI32460030007022019,check,1,ESB126305: regId реєстру співпадає з отриманим раніше,3059f03a-1e74-4f59-b306-07f6562eb422,ECCSuccess,IOC-000:Помилки відсутні,219781,17,0,0,109,,,01.02.2019,,transferenceData, 
10359,70,63,42,000,0001,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RI63420000001022019,RI63420000001022019,check,1,,1980414a-0d60-448d-8c22-365db672db9f,EBKInprogress,IOC-000:Помилки відсутні,922476,25,0,0,506,,,01.02.2019,,transferenceData, 
9843,70,26,02,000,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26020000004022019,RU26020000004022019,finish,1,,30b54ea7-f786-4fd2-a07d-205fee00e3cf,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9931,51,18,02,000,0012,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD18020000012022019,RD18020000012022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9986,51,63,29,000,0003,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD63290000003022019,RD63290000003022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10084,51,14,42,000,0008,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO14420000008022019,RO14420000008022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10140,51,26,03,000,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26030000004022019,RO26030000004022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10248,51,63,17,000,0001,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO63170000001022019,RO63170000001022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
12322,70,12,48,000,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD12480000014032019,RT12480000014032019,finish,1,,50f94598-053f-4255-976f-09379f0f2e56,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12323,70,14,51,000,0019,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD14510000019032019,RT14510000019032019,finish,1,,4cba6dfc-aef1-48cf-b09d-e4817d113bb2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12324,61,16,33,000,0019,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD16330000019032019,RD16330000019032019,check,-2,,f70fdf54-c2fb-4e78-80c4-c49f52421b3c,EBKFailed,ESB126100: SMM-003 Дата та час формування реєстру більше поточної дати,0,0,0,0,,,01.03.2019,,recipient, 
12325,70,23,19,000,0022,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD23190000022032019,RT23190000022032019,finish,1,,b175fb28-58d1-48cc-9424-52a81c2c9127,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12326,70,35,06,000,0018,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD35060000018032019,RT35060000018032019,finish,1,,9c54158f-7301-40cf-afdd-c923a4300e1e,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12327,70,48,17,000,0021,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD48170000021032019,RT48170000021032019,finish,1,,95c3b3d2-a027-4daf-8ff2-822960a58feb,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12328,70,59,07,000,0035,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD59070000035032019,RT59070000035032019,finish,1,,0088dd1d-a3de-48bc-b285-b3a2c120ff45,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12329,70,68,01,000,0024,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD68010000024032019,RT68010000024032019,finish,1,,aa675de6-d4f4-4b32-a896-211d9d7ce431,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12330,70,68,22,000,0025,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RD68220000025032019,RT68220000025032019,finish,1,,e68ccf3d-a662-4042-be0e-cf52b00fd48e,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12331,70,05,03,000,0026,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO05030000026032019,RU05030000026032019,finish,1,,0307015a-5fcd-44e5-abe2-dfdb13910b32,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12332,70,05,24,000,0012,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO05240000012032019,RU05240000012032019,finish,1,,309c2804-f7a4-40ac-863c-1527a92b5f6a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12333,70,07,57,000,0013,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO07570000013032019,RU07570000013032019,finish,1,,c576bf48-fab3-4c4c-95e3-545433eab7e7,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12334,70,09,17,001,0003,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO09170010003032019,RU09170010003032019,finish,1,,ed36c402-5146-4b29-b365-fb68f4a95e17,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12335,70,12,27,000,0034,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12270000034032019,RU12270000034032019,finish,1,,0886ccbb-47c6-480b-9a0d-9bc13077be9f,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12336,70,12,46,000,0007,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12460000007032019,RU12460000007032019,finish,1,,8a6077cc-eab8-46b7-853a-5ea50b694643,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12337,70,12,48,000,0015,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO12480000015032019,RU12480000015032019,finish,1,,1fbf2d1c-ac28-4c0d-9b5e-8c038d5d65e1,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12338,70,14,27,000,0023,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO14270000023032019,RU14270000023032019,finish,1,,2272ff3d-2f47-4e46-b553-197e81ce7b0d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12339,70,14,58,000,0011,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO14580000011032019,RU14580000011032019,finish,1,,923acbe2-eaab-41a2-bfaf-f8f41b7c88f5,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
